2601
     0.000      0.000     -1.000    2.101524E-06    1.859940E-06    1.090680E-07
   800.000      0.000     -1.000    2.477379E-06    1.955570E-06    1.285670E-07
  1600.000      0.000     -1.000    2.899991E-06    2.050170E-06    1.406950E-07
  2400.000      0.000     -1.000    3.008813E-06    2.142640E-06    1.500690E-07
  3200.000      0.000     -1.000    3.293878E-06    2.232140E-06    1.576890E-07
  4000.000      0.000     -1.000    3.440983E-06    2.318000E-06    1.640380E-07
  4800.000      0.000     -1.000    3.357670E-06    2.399660E-06    1.694100E-07
  5600.000      0.000     -1.000    3.435154E-06    2.476710E-06    1.739990E-07
  6400.000      0.000     -1.000    3.461748E-06    2.548860E-06    1.779480E-07
  7200.000      0.000     -1.000    3.607674E-06    2.615980E-06    1.813620E-07
  8000.000      0.000     -1.000    3.600337E-06    2.678010E-06    1.843260E-07
  8800.000      0.000     -1.000    3.722800E-06    2.734990E-06    1.869040E-07
  9600.000      0.000     -1.000    3.757628E-06    2.787020E-06    1.891510E-07
 10400.000      0.000     -1.000    3.730294E-06    2.834240E-06    1.911080E-07
 11200.000      0.000     -1.000    3.715011E-06    2.876830E-06    1.928130E-07
 12000.000      0.000     -1.000    3.854483E-06    2.914950E-06    1.942930E-07
 12800.000      0.000     -1.000    3.914173E-06    2.948800E-06    1.955740E-07
 13600.000      0.000     -1.000    3.864418E-06    2.978560E-06    1.966760E-07
 14400.000      0.000     -1.000    4.025284E-06    3.004400E-06    1.976150E-07
 15200.000      0.000     -1.000    3.945499E-06    3.026480E-06    1.984040E-07
 16000.000      0.000     -1.000    3.955487E-06    3.044940E-06    1.990550E-07
 16800.000      0.000     -1.000    4.108502E-06    3.059900E-06    1.995770E-07
 17600.000      0.000     -1.000    4.125748E-06    3.071460E-06    1.999770E-07
 18400.000      0.000     -1.000    4.106176E-06    3.079680E-06    2.002600E-07
 19200.000      0.000     -1.000    4.124541E-06    3.084640E-06    2.004290E-07
 20000.000      0.000     -1.000    4.010258E-06    3.086350E-06    2.004880E-07
 20800.000      0.000     -1.000    4.030831E-06    3.084830E-06    2.004350E-07
 21600.000      0.000     -1.000    4.057801E-06    3.080070E-06    2.002710E-07
 22400.000      0.000     -1.000    3.839080E-06    3.072030E-06    1.999940E-07
 23200.000      0.000     -1.000    3.890464E-06    3.060650E-06    1.995990E-07
 24000.000      0.000     -1.000    4.027718E-06    3.045850E-06    1.990820E-07
 24800.000      0.000     -1.000    3.891294E-06    3.027540E-06    1.984350E-07
